SaleID,OrderID,SaleDate,TotalPrice,Discount,FinalPrice
SA0878,OR0878,2024-01-06,4045.32,100.44,3944.88
SA0879,OR0879,2024-01-05,10281.72,4.94,10276.779999999999
SA0880,OR0880,2024-01-12,20506.78,160.06,20346.719999999998
SA0881,OR0881,2024-01-11,8296.95,159.1,8137.85
SA0882,OR0882,2024-01-31,14802.34,28.44,14773.9
SA0883,OR0883,2024-01-14,2692.39,184.94,2507.45
SA0884,OR0884,2024-01-18,5026.67,20.09,5006.58
SA0885,OR0885,2024-01-22,17252.32,142.28,17110.04
SA0886,OR0886,2024-01-04,2693.75,44.63,2649.12
SA0887,OR0887,2024-01-21,12660.95,115.43,12545.52
SA0888,OR0888,2024-01-12,20840.4,140.4,20700.0
SA0889,OR0889,2024-01-09,15565.21,71.92,15493.289999999999
SA0890,OR0890,2024-01-05,9264.62,78.01,9186.61
SA0891,OR0891,2024-01-19,15351.57,189.19,15162.38
SA0892,OR0892,2024-01-31,15519.08,181.24,15337.84
SA0893,OR0893,2024-01-16,4505.3,11.1,4494.2
SA0894,OR0894,2024-01-10,3744.75,40.76,3703.99
SA0895,OR0895,2024-01-16,12838.24,98.22,12740.02
SA0896,OR0896,2024-01-24,13150.84,120.95,13029.89
SA0897,OR0897,2024-02-01,1616.14,29.87,1586.2700000000002
SA0898,OR0898,2024-01-23,11425.45,166.52,11258.93
SA0899,OR0899,2024-01-13,10570.16,133.14,10437.02
SA0900,OR0900,2024-02-03,14192.2,168.37,14023.83
SA0901,OR0901,2024-01-27,25628.43,15.3,25613.13
SA0902,OR0902,2024-01-16,26668.26,151.8,26516.46
SA0903,OR0903,2024-01-05,15858.4,64.36,15794.039999999999
SA0904,OR0904,2024-02-01,16816.89,119.87,16697.02
SA0905,OR0905,2024-01-23,19968.6,11.04,19957.559999999998
SA0906,OR0906,2024-01-07,3914.59,67.0,3847.59
SA0907,OR0907,2024-02-01,22050.13,16.28,22033.850000000002
SA0908,OR0908,2024-02-03,8207.21,27.86,8179.349999999999
SA0909,OR0909,2024-01-22,21550.13,49.08,21501.05
SA0910,OR0910,2024-01-28,2285.68,177.12,2108.56
SA0911,OR0911,2024-01-13,4373.47,19.36,4354.110000000001
SA0912,OR0912,2024-01-14,11792.64,148.44,11644.199999999999
SA0913,OR0913,2024-01-31,9152.25,64.64,9087.61
SA0914,OR0914,2024-02-01,29447.27,160.47,29286.8
SA0915,OR0915,2024-01-10,9446.02,144.22,9301.800000000001
SA0916,OR0916,2024-01-21,8275.45,12.86,8262.59
SA0917,OR0917,2024-01-08,3105.87,103.62,3002.25
SA0918,OR0918,2024-01-14,5303.1,36.38,5266.72
SA0919,OR0919,2024-01-20,24584.8,198.8,24386.0
SA0920,OR0920,2024-01-18,15483.26,149.27,15333.99
SA0921,OR0921,2024-01-17,5950.47,6.09,5944.38
SA0922,OR0922,2024-01-05,3294.63,196.09,3098.54
SA0923,OR0923,2024-01-09,6611.92,142.97,6468.95
SA0924,OR0924,2024-01-14,11834.52,93.31,11741.210000000001
SA0925,OR0925,2024-01-29,14899.48,70.63,14828.85
SA0926,OR0926,2024-01-20,412.31,173.75,238.56
SA0927,OR0927,2024-01-17,17963.8,168.2,17795.6
SA0928,OR0928,2024-01-16,4969.69,80.13,4889.5599999999995
SA0929,OR0929,2024-01-13,3697.73,42.71,3655.02
SA0930,OR0930,2024-01-23,4254.94,13.11,4241.83
SA0931,OR0931,2024-01-29,6819.07,4.22,6814.849999999999
SA0932,OR0932,2024-01-21,19276.73,12.33,19264.399999999998
SA0933,OR0933,2024-01-22,8075.89,92.6,7983.29
SA0934,OR0934,2024-01-12,28964.37,18.69,28945.68
SA0935,OR0935,2024-01-30,4890.98,58.03,4832.95
SA0936,OR0936,2024-01-31,10074.34,155.23,9919.11
SA0937,OR0937,2024-01-16,5802.09,101.17,5700.92
SA0938,OR0938,2024-01-27,15011.6,148.89,14862.710000000001
SA0939,OR0939,2024-01-15,9517.17,42.72,9474.45
SA0940,OR0940,2024-01-05,21593.09,112.4,21480.69
SA0941,OR0941,2024-01-28,26583.59,135.05,26448.54
SA0942,OR0942,2024-01-30,14046.44,189.49,13856.95
SA0943,OR0943,2024-01-12,544.09,172.59,371.5
SA0944,OR0944,2024-01-15,17580.54,33.35,17547.190000000002
SA0945,OR0945,2024-01-12,20241.16,44.0,20197.16
SA0946,OR0946,2024-01-10,1890.86,187.19,1703.6699999999998
SA0947,OR0947,2024-01-12,7365.38,34.11,7331.27
SA0948,OR0948,2024-01-17,5093.85,38.26,5055.59
SA0949,OR0949,2024-01-13,26287.08,169.46,26117.620000000003
SA0950,OR0950,2024-01-12,3911.34,96.34,3815.0
SA0951,OR0951,2024-01-23,6051.54,89.53,5962.01
SA0952,OR0952,2024-01-15,11266.69,165.87,11100.82
SA0953,OR0953,2024-01-09,9065.72,56.65,9009.07
SA0954,OR0954,2024-01-28,17596.62,54.74,17541.879999999997
SA0955,OR0955,2024-01-05,13618.07,77.02,13541.05
SA0956,OR0956,2024-01-30,25270.74,163.33,25107.41
SA0957,OR0957,2024-01-21,4202.63,115.32,4087.31
SA0958,OR0958,2024-01-08,14051.71,37.36,14014.349999999999
SA0959,OR0959,2024-01-16,16240.19,127.43,16112.76
SA0960,OR0960,2024-01-12,2738.0,173.46,2564.54
SA0961,OR0961,2024-01-19,19340.99,148.49,19192.5
SA0962,OR0962,2024-01-25,9398.89,45.96,9352.93
SA0963,OR0963,2024-01-22,12072.53,59.37,12013.16
SA0964,OR0964,2024-01-16,11800.11,39.36,11760.75
SA0965,OR0965,2024-01-28,17488.52,32.16,17456.36
SA0966,OR0966,2024-01-28,7057.84,89.28,6968.56
SA0967,OR0967,2024-01-30,3398.18,75.28,3322.8999999999996
SA0968,OR0968,2024-01-13,20349.48,166.1,20183.38
SA0969,OR0969,2024-01-24,1661.32,138.59,1522.73
SA0970,OR0970,2024-01-30,6746.86,199.23,6547.63
SA0971,OR0971,2024-01-11,23129.49,30.55,23098.940000000002
SA0972,OR0972,2024-01-12,13663.12,27.64,13635.480000000001
SA0973,OR0973,2024-01-06,3873.01,141.97,3731.0400000000004
SA0974,OR0974,2024-01-14,7605.1,2.39,7602.71
SA0975,OR0975,2024-01-21,1293.16,58.55,1234.6100000000001
SA0976,OR0976,2024-01-31,12612.83,157.5,12455.33
SA0977,OR0977,2024-01-27,6080.85,64.2,6016.650000000001
SA0978,OR0978,2024-01-09,4397.54,5.84,4391.7
SA0979,OR0979,2024-01-04,9322.55,123.5,9199.05
SA0980,OR0980,2024-01-16,16563.54,22.96,16540.58
SA0981,OR0981,2024-01-23,1074.49,186.48,888.01
SA0982,OR0982,2024-01-24,14871.92,156.67,14715.25
SA0983,OR0983,2024-01-21,1039.85,198.43,841.4199999999998
SA0984,OR0984,2024-02-04,24174.98,163.16,24011.82
SA0985,OR0985,2024-01-19,2925.84,97.84,2828.0
SA0986,OR0986,2024-01-24,5277.04,97.92,5179.12
SA0987,OR0987,2024-01-09,31771.37,63.41,31707.96
SA0988,OR0988,2024-01-20,9353.09,144.67,9208.42
SA0989,OR0989,2024-01-12,5845.61,158.79,5686.82
SA0990,OR0990,2024-01-30,13016.72,38.57,12978.15
SA0991,OR0991,2024-01-18,18027.67,43.36,17984.309999999998
SA0992,OR0992,2024-01-14,12676.7,161.5,12515.2
SA0993,OR0993,2024-01-14,3159.49,69.13,3090.3599999999997
SA0994,OR0994,2024-01-27,15521.59,142.43,15379.16
SA0995,OR0995,2024-01-17,12215.44,186.55,12028.890000000001
SA0996,OR0996,2024-01-22,545.77,182.79,362.98
SA0997,OR0997,2024-01-11,11603.79,10.41,11593.380000000001
SA0998,OR0998,2024-02-04,19948.05,141.87,19806.18
SA0999,OR0999,2024-01-07,6559.64,195.12,6364.52
SA1000,OR1000,2024-01-28,5947.02,176.9,5770.120000000001
